subject,activity,Mean.tBodyAcc.mean...X,Mean.tBodyAcc.mean...Y,Mean.tBodyAcc.mean...Z,Mean.tGravityAcc.mean...X,Mean.tGravityAcc.mean...Y,Mean.tGravityAcc.mean...Z,Mean.tBodyAccJerk.mean...X,Mean.tBodyAccJerk.mean...Y,Mean.tBodyAccJerk.mean...Z,Mean.tBodyGyro.mean...X,Mean.tBodyGyro.mean...Y,Mean.tBodyGyro.mean...Z,Mean.tBodyGyroJerk.mean...X,Mean.tBodyGyroJerk.mean...Y,Mean.tBodyGyroJerk.mean...Z,Mean.tBodyAccMag.mean..,Mean.tGravityAccMag.mean..,Mean.tBodyAccJerkMag.mean..,Mean.tBodyGyroMag.mean..,Mean.tBodyGyroJerkMag.mean..,Mean.fBodyAcc.mean...X,Mean.fBodyAcc.mean...Y,Mean.fBodyAcc.mean...Z,Mean.fBodyAcc.meanFreq...X,Mean.fBodyAcc.meanFreq...Y,Mean.fBodyAcc.meanFreq...Z,Mean.fBodyAccJerk.mean...X,Mean.fBodyAccJerk.mean...Y,Mean.fBodyAccJerk.mean...Z,Mean.fBodyAccJerk.meanFreq...X,Mean.fBodyAccJerk.meanFreq...Y,Mean.fBodyAccJerk.meanFreq...Z,Mean.fBodyGyro.mean...X,Mean.fBodyGyro.mean...Y,Mean.fBodyGyro.mean...Z,Mean.fBodyGyro.meanFreq...X,Mean.fBodyGyro.meanFreq...Y,Mean.fBodyGyro.meanFreq...Z,Mean.fBodyAccMag.mean..,Mean.fBodyAccMag.meanFreq..,Mean.fBodyBodyAccJerkMag.mean..,Mean.fBodyBodyAccJerkMag.meanFreq..,Mean.fBodyBodyGyroMag.mean..,Mean.fBodyBodyGyroMag.meanFreq..,Mean.fBodyBodyGyroJerkMag.mean..,Mean.fBodyBodyGyroJerkMag.meanFreq..,Mean.tBodyAcc.std...X,Mean.tBodyAcc.std...Y,Mean.tBodyAcc.std...Z,Mean.tGravityAcc.std...X,Mean.tGravityAcc.std...Y,Mean.tGravityAcc.std...Z,Mean.tBodyAccJerk.std...X,Mean.tBodyAccJerk.std...Y,Mean.tBodyAccJerk.std...Z,Mean.tBodyGyro.std...X,Mean.tBodyGyro.std...Y,Mean.tBodyGyro.std...Z,Mean.tBodyGyroJerk.std...X,Mean.tBodyGyroJerk.std...Y,Mean.tBodyGyroJerk.std...Z,Mean.tBodyAccMag.std..,Mean.tGravityAccMag.std..,Mean.tBodyAccJerkMag.std..,Mean.tBodyGyroMag.std..,Mean.tBodyGyroJerkMag.std..,Mean.fBodyAcc.std...X,Mean.fBodyAcc.std...Y,Mean.fBodyAcc.std...Z,Mean.fBodyAccJerk.std...X,Mean.fBodyAccJerk.std...Y,Mean.fBodyAccJerk.std...Z,Mean.fBodyGyro.std...X,Mean.fBodyGyro.std...Y,Mean.fBodyGyro.std...Z,Mean.fBodyAccMag.std..,Mean.fBodyBodyAccJerkMag.std..,Mean.fBodyBodyGyroMag.std..,Mean.fBodyBodyGyroJerkMag.std..,Std.tBodyAcc.mean...X,Std.tBodyAcc.mean...Y,Std.tBodyAcc.mean...Z,Std.tGravityAcc.mean...X,Std.tGravityAcc.mean...Y,Std.tGravityAcc.mean...Z,Std.tBodyAccJerk.mean...X,Std.tBodyAccJerk.mean...Y,Std.tBodyAccJerk.mean...Z,Std.tBodyGyro.mean...X,Std.tBodyGyro.mean...Y,Std.tBodyGyro.mean...Z,Std.tBodyGyroJerk.mean...X,Std.tBodyGyroJerk.mean...Y,Std.tBodyGyroJerk.mean...Z,Std.tBodyAccMag.mean..,Std.tGravityAccMag.mean..,Std.tBodyAccJerkMag.mean..,Std.tBodyGyroMag.mean..,Std.tBodyGyroJerkMag.mean..,Std.fBodyAcc.mean...X,Std.fBodyAcc.mean...Y,Std.fBodyAcc.mean...Z,Std.fBodyAcc.meanFreq...X,Std.fBodyAcc.meanFreq...Y,Std.fBodyAcc.meanFreq...Z,Std.fBodyAccJerk.mean...X,Std.fBodyAccJerk.mean...Y,Std.fBodyAccJerk.mean...Z,Std.fBodyAccJerk.meanFreq...X,Std.fBodyAccJerk.meanFreq...Y,Std.fBodyAccJerk.meanFreq...Z,Std.fBodyGyro.mean...X,Std.fBodyGyro.mean...Y,Std.fBodyGyro.mean...Z,Std.fBodyGyro.meanFreq...X,Std.fBodyGyro.meanFreq...Y,Std.fBodyGyro.meanFreq...Z,Std.fBodyAccMag.mean..,Std.fBodyAccMag.meanFreq..,Std.fBodyBodyAccJerkMag.mean..,Std.fBodyBodyAccJerkMag.meanFreq..,Std.fBodyBodyGyroMag.mean..,Std.fBodyBodyGyroMag.meanFreq..,Std.fBodyBodyGyroJerkMag.mean..,Std.fBodyBodyGyroJerkMag.meanFreq..,Std.tBodyAcc.std...X,Std.tBodyAcc.std...Y,Std.tBodyAcc.std...Z,Std.tGravityAcc.std...X,Std.tGravityAcc.std...Y,Std.tGravityAcc.std...Z,Std.tBodyAccJerk.std...X,Std.tBodyAccJerk.std...Y,Std.tBodyAccJerk.std...Z,Std.tBodyGyro.std...X,Std.tBodyGyro.std...Y,Std.tBodyGyro.std...Z,Std.tBodyGyroJerk.std...X,Std.tBodyGyroJerk.std...Y,Std.tBodyGyroJerk.std...Z,Std.tBodyAccMag.std..,Std.tGravityAccMag.std..,Std.tBodyAccJerkMag.std..,Std.tBodyGyroMag.std..,Std.tBodyGyroJerkMag.std..,Std.fBodyAcc.std...X,Std.fBodyAcc.std...Y,Std.fBodyAcc.std...Z,Std.fBodyAccJerk.std...X,Std.fBodyAccJerk.std...Y,Std.fBodyAccJerk.std...Z,Std.fBodyGyro.std...X,Std.fBodyGyro.std...Y,Std.fBodyGyro.std...Z,Std.fBodyAccMag.std..,Std.fBodyBodyAccJerkMag.std..,Std.fBodyBodyGyroMag.std..,Std.fBodyBodyGyroJerkMag.std..
7,LAYING,0.250176694,-0.020441152,-0.101361037,-0.502814251,0.393444278,0.907537823,0.096890402,0.025062418,-0.013165392,-0.002826419,-0.133605695,0.15592003,-0.105944243,-0.035889743,-0.067190179,-0.936392024,-0.936392024,-0.98012724,-0.915793635,-0.983008829,-0.953424246,-0.942193954,-0.958611645,-0.635913046,-0.043829267,0.237111987,-0.980393047,-0.972531649,-0.969524978,0.02071592,-0.045134262,0.094560585,-0.953684548,-0.957570208,-0.956905311,-0.139745225,-0.453725645,0.014468287,-0.927976881,-0.129091025,-0.968066259,0.217605287,-0.941130719,-0.265784491,-0.974117912,0.104422953,-0.93651361,-0.926262669,-0.952978366,-0.91422127,-0.955543549,-0.961908984,-0.980977756,-0.97309316,-0.972983064,-0.960126823,-0.945071935,-0.955294891,-0.973837233,-0.976483727,-0.988871878,-0.907039513,-0.907039513,-0.967310932,-0.918662459,-0.971205138,-0.931120581,-0.922917902,-0.953380646,-0.983560175,-0.975886145,-0.975072995,-0.962348254,-0.939727874,-0.958876413,-0.910542463,-0.965359228,-0.918892519,-0.969403035,0.123395734,0.029866841,0.027382084,0.06725407,0.184214913,0.090928849,0.089467042,0.063508467,0.055859937,0.052051097,0.143038721,0.176018663,0.045192196,0.023823815,0.044949913,0.098047432,0.098047432,0.027390705,0.112921556,0.023917427,0.107049047,0.102525383,0.075904924,0.22320214,0.249651801,0.235099907,0.029833575,0.044981387,0.046668615,0.225967427,0.285467757,0.210314196,0.086602345,0.044224706,0.062787398,0.208820884,0.271923731,0.247191121,0.174042582,0.245773285,0.059328854,0.328696773,0.085979977,0.165717263,0.045639731,0.276236075,0.107019751,0.125168803,0.092558139,0.227945127,0.093985297,0.105621645,0.029057566,0.043571827,0.042222637,0.068371359,0.037465278,0.06279546,0.044714005,0.036225749,0.01734412,0.218825798,0.218825798,0.063180376,0.106394138,0.052635673,0.107412026,0.128206123,0.094483043,0.025559365,0.038599701,0.037915873,0.062709553,0.0341831,0.057230131,0.206131866,0.067698168,0.101689007,0.057423712
7,SITTING,0.284674637,-0.014610976,-0.122464598,0.969147824,0.006088466,0.064963625,0.066851979,0.011686342,0.016200414,-0.049637972,-0.033611965,0.025947666,-0.093815563,-0.039644489,-0.045456627,-0.918432107,-0.918432107,-0.976559676,-0.897870535,-0.981665122,-0.972697127,-0.931490634,-0.904675338,-0.033431223,0.014716671,-0.101766084,-0.982037244,-0.969423613,-0.968503505,0.180132582,-0.081502132,-0.085752758,-0.943631758,-0.956678065,-0.947419933,-0.07163023,-0.308762329,-0.018773959,-0.908956776,-0.011233011,-0.970954184,0.181229725,-0.933081955,-0.142830891,-0.978634991,0.055363892,-0.972668375,-0.909454699,-0.856532941,-0.957082433,-0.945436265,-0.868602535,-0.982158098,-0.969458676,-0.972256473,-0.941870953,-0.944124336,-0.937021209,-0.974369046,-0.981024681,-0.980954665,-0.88195762,-0.88195762,-0.970243274,-0.898063314,-0.97621443,-0.972879966,-0.904629196,-0.844083053,-0.984026344,-0.97181498,-0.974699194,-0.942726423,-0.93824472,-0.939826018,-0.886915638,-0.968494868,-0.895804978,-0.974965939,0.041704334,0.023558225,0.094141054,0.012542332,0.031762842,0.045975845,0.047642615,0.069330944,0.147585926,0.068931378,0.162447436,0.206582201,0.040837175,0.031424076,0.035769903,0.130184967,0.130184967,0.022084728,0.149219008,0.022006313,0.060351507,0.105346635,0.162290124,0.246413729,0.267391298,0.28723656,0.021435383,0.034635251,0.026539508,0.176460384,0.291936972,0.338479152,0.096973016,0.044207719,0.07031704,0.291573155,0.27757801,0.336323329,0.173284266,0.321895692,0.032729281,0.310260086,0.088551414,0.266890144,0.025121352,0.313277479,0.066874643,0.149536328,0.236102075,0.135983387,0.110738366,0.281855508,0.019824539,0.034384777,0.023826282,0.121419743,0.058262406,0.095315158,0.041096168,0.019085842,0.028216396,0.230952077,0.230952077,0.036136668,0.153806265,0.031030875,0.069449487,0.1594992,0.252918605,0.016055522,0.031685351,0.021369054,0.125253087,0.065506518,0.093712875,0.221774902,0.040455804,0.163331494,0.035816365
7,STANDING,0.282723539,-0.014574034,-0.09977783,0.958728688,-0.117607049,-0.051657372,0.075191511,0.006947004,-0.010842029,-0.029158221,-0.077433644,0.0851045,-0.090153966,-0.041279761,-0.054539002,-0.942724659,-0.942724659,-0.973381306,-0.943425565,-0.977377083,-0.976681834,-0.941883784,-0.93855052,-0.079704728,-0.159730059,0.00098894,-0.976323086,-0.967165093,-0.968229643,0.098774854,-0.188479735,-0.089160206,-0.938121638,-0.957548671,-0.957165056,-0.188057606,-0.298448698,-0.188116628,-0.94561145,-0.028845177,-0.967417888,0.25675944,-0.938704985,-0.18718167,-0.973671169,0.09547074,-0.97930757,-0.923400922,-0.917064168,-0.987917504,-0.966162999,-0.939161015,-0.976403545,-0.96581061,-0.972060053,-0.945247687,-0.949646947,-0.951630777,-0.965983398,-0.976837757,-0.978166791,-0.933590157,-0.933590157,-0.968566356,-0.918438959,-0.97210793,-0.980541336,-0.919118753,-0.912358814,-0.978729083,-0.96685029,-0.974533711,-0.947891986,-0.945818158,-0.954339406,-0.937287965,-0.969092162,-0.919848139,-0.971899418,0.023721836,0.017342925,0.046137109,0.010433763,0.031850367,0.151040442,0.009851263,0.0279352,0.061734961,0.025898337,0.039706239,0.020071348,0.041744574,0.016482347,0.019128638,0.062904974,0.062904974,0.023584994,0.058586131,0.023806382,0.018211859,0.061939292,0.063130813,0.211079414,0.181467591,0.253813749,0.017498334,0.033847901,0.026803174,0.189727427,0.254649955,0.201648788,0.074328808,0.046487611,0.060090259,0.238693995,0.209554594,0.24033696,0.060801947,0.210606901,0.035240725,0.298130095,0.080262058,0.199743273,0.029260294,0.298363919,0.01805149,0.087994042,0.090190724,0.027297077,0.045011177,0.0954269,0.018171758,0.038183729,0.024434543,0.063669586,0.06022861,0.077401683,0.040983535,0.021797966,0.02708426,0.085875694,0.085875694,0.035564669,0.113693681,0.032925901,0.018231591,0.09409539,0.097098526,0.017422122,0.04068109,0.022257997,0.060444505,0.0671692,0.075334248,0.084272492,0.036036879,0.11451864,0.035260087
7,WALKING,0.275592962,-0.018653665,-0.110912235,0.932566472,-0.159097004,-0.160846924,0.090146265,0.018432272,-0.021039855,0.002288352,-0.083711372,0.06411046,-0.1236542,-0.044776603,-0.049571309,-0.097809044,-0.097809044,-0.1929489,-0.305959351,-0.30002278,-0.343048406,-0.06415642,0.038583225,-0.313727372,0.160434129,0.124630171,-0.383715798,-0.123192887,-0.106490373,-0.284586506,-0.287013819,-0.24483172,-0.318395105,-0.151966687,-0.366733618,0.111912537,0.273141323,0.014356405,-0.15124365,0.172997884,-0.03841873,-0.012744637,-0.192909765,0.300315718,-0.155339856,0.00088034,-0.327243241,-0.077261856,0.159631283,-0.979851271,-0.969404155,-0.952159771,-0.346026226,-0.054744895,-0.149488514,-0.503313517,-0.231098305,-0.396013535,-0.211667297,-0.174136411,-0.458302971,-0.198554708,-0.198554708,-0.027557329,-0.198283167,-0.095340116,-0.322034908,-0.143721823,0.133316828,-0.365314791,-0.043191746,-0.190751539,-0.563615257,-0.290859379,-0.463270018,-0.351706781,-0.022138358,-0.343894915,-0.084166377,0.052662988,0.017577628,0.035300602,0.033316906,0.026103205,0.165508819,0.208945402,0.206265476,0.322577029,0.116490793,0.056341121,0.094914258,0.117671716,0.171734592,0.145512563,0.098508778,0.098508778,0.119136626,0.110212209,0.131227314,0.089005346,0.193099264,0.119393945,0.1178575,0.128675175,0.161111941,0.109225849,0.190292718,0.134165697,0.115754568,0.137093388,0.179793984,0.127912746,0.150380607,0.106387671,0.137571324,0.115110329,0.173093173,0.123132075,0.103451173,0.139685589,0.150771743,0.150688629,0.121664975,0.168025379,0.107393605,0.096055792,0.207177245,0.130959778,0.009159603,0.023149893,0.026514334,0.1120206,0.208068711,0.122168254,0.103208518,0.127991903,0.061861945,0.187063808,0.153551587,0.147777041,0.094646983,0.094646983,0.145339262,0.142708864,0.190759029,0.105603718,0.205543014,0.135434155,0.11200219,0.219786503,0.123852885,0.098388564,0.117381192,0.058096073,0.067935882,0.166861852,0.114688431,0.209951016
7,WALKING_DOWNSTAIRS,0.28030708,-0.016633237,-0.096938309,0.930623633,-0.129871673,-0.154935539,0.096892618,-0.019106108,-0.016039039,-0.105409613,-0.049717461,0.116894769,-0.059727351,-0.038190428,-0.078946934,0.019879529,0.019879529,-0.170319619,-0.188740819,-0.399229959,0.044342832,-0.145302311,-0.139216222,-0.365650549,-0.031473662,0.082442424,-0.030522669,-0.31623651,-0.296494903,-0.333627289,-0.414196284,-0.382024152,-0.33930147,-0.214443073,-0.299600268,-0.219867702,0.200566271,0.007637195,0.218911066,0.003802981,0.067389886,-0.03738444,-0.255045057,0.235200926,-0.289096677,0.081946366,0.06608156,-0.138179073,-0.063640245,-0.964875963,-0.952678694,-0.928756469,0.028503393,-0.296279675,-0.347107758,-0.407744096,-0.292626136,-0.401051416,-0.510731018,-0.299520205,-0.425200372,0.214544028,0.214544028,0.090183628,-0.259751603,-0.294778677,0.07301108,-0.190187141,-0.100121493,-0.004262891,-0.32437856,-0.397774503,-0.432730974,-0.351717743,-0.495120053,0.021444098,0.10785684,-0.396909652,-0.353544696,0.076553503,0.021644036,0.036701127,0.029005331,0.016464594,0.148722948,0.31990519,0.252391665,0.303561045,0.32455408,0.14241365,0.17650247,0.172718048,0.180259115,0.181919749,0.16458567,0.16458567,0.148452937,0.143339879,0.120702012,0.186097246,0.223912565,0.16022224,0.132525664,0.165418544,0.251458755,0.167783988,0.194503981,0.107378337,0.172428603,0.165203522,0.252939012,0.155718449,0.159804986,0.150929265,0.151824668,0.151689315,0.209753228,0.156639344,0.107085133,0.163072383,0.162436873,0.148552362,0.163619751,0.18335084,0.13360685,0.173790892,0.211689581,0.23677422,0.017623814,0.018718206,0.059108042,0.177381934,0.200298743,0.107303664,0.161174008,0.131667835,0.093737761,0.113342301,0.168001697,0.168087645,0.135230881,0.135230881,0.157792713,0.137552422,0.186627438,0.17844854,0.197801143,0.269623179,0.194026648,0.199547167,0.123299051,0.163605965,0.116122099,0.072157096,0.115592272,0.175629421,0.124181304,0.183100045
7,WALKING_UPSTAIRS,0.248706923,-0.027563901,-0.143769689,0.81874656,-0.240950944,-0.40359971,0.072464994,-0.000812387,-7.45E-05,-0.138778108,-0.00247162,0.139217072,-0.085664087,-0.048221911,-0.072451748,-0.198074438,-0.198074438,-0.458695232,-0.239099166,-0.661969772,-0.336199426,-0.381590523,-0.317461021,-0.43268459,-0.135079177,-0.273730521,-0.454647882,-0.53707567,-0.581764527,-0.39118255,-0.425313822,-0.627555474,-0.383889343,-0.567920266,-0.408150267,-0.329345937,-0.054117536,-0.346105575,-0.378618762,-0.089227815,-0.454783247,0.045863646,-0.533982946,-0.165200897,-0.673327282,0.047334927,-0.294872974,-0.326160023,-0.145665026,-0.932823053,-0.939774255,-0.88167591,-0.415153116,-0.519897596,-0.607808436,-0.363853237,-0.572996821,-0.348980051,-0.616812659,-0.67124374,-0.682184176,-0.334744607,-0.334744607,-0.471265711,-0.418144852,-0.676428073,-0.279870086,-0.341025553,-0.124912269,-0.426974026,-0.534191303,-0.631919609,-0.368636961,-0.579964615,-0.393062891,-0.415307107,-0.497441363,-0.444994482,-0.704090968,0.092014349,0.028922572,0.081847786,0.065240849,0.059566618,0.12026071,0.24984569,0.152191693,0.268052785,0.290449924,0.128423062,0.324677078,0.18695023,0.120293296,0.193991172,0.085147921,0.085147921,0.06971044,0.094113838,0.045665591,0.089502962,0.086399443,0.09317173,0.168296841,0.134233996,0.186317816,0.079317089,0.072689532,0.060086714,0.155863765,0.130660813,0.131301074,0.085045096,0.04550375,0.11527283,0.193084741,0.122461925,0.236274498,0.089850418,0.136502791,0.063978422,0.169217922,0.071924467,0.151215392,0.042942802,0.12221799,0.080400394,0.08906199,0.103392151,0.065248291,0.059839995,0.138793949,0.073431736,0.075294825,0.056039342,0.110398204,0.044340926,0.153209381,0.062569027,0.036734726,0.072503327,0.073896692,0.073896692,0.061203661,0.122206702,0.044816888,0.0834316,0.091885034,0.110977859,0.073700535,0.07765413,0.056426143,0.123401507,0.050926335,0.161533279,0.062428717,0.07049198,0.137048445,0.051604092
8,LAYING,0.261254283,-0.021228173,-0.102245366,-0.405930036,0.589922435,0.719831539,0.08783269,0.023329916,-0.016921879,0.005353612,-0.089137414,0.138188307,-0.106445008,-0.03897352,-0.069412315,-0.935308634,-0.935308634,-0.97314749,-0.924253349,-0.978438191,-0.953538564,-0.951816664,-0.944269514,-0.307248374,0.005397544,0.192435787,-0.973110596,-0.975877437,-0.962111137,0.164984299,0.006672864,0.12024874,-0.957903886,-0.95741116,-0.967461239,-0.105590904,-0.199880206,0.213568382,-0.932279646,0.048498846,-0.961792852,0.350822601,-0.944528951,-0.062056375,-0.968403946,0.219371246,-0.943041215,-0.93489116,-0.932491454,-0.918873192,-0.957990036,-0.941836263,-0.973253042,-0.976520952,-0.966087575,-0.965204018,-0.952039386,-0.967589755,-0.969924077,-0.974186452,-0.987601204,-0.91325033,-0.91325033,-0.962954517,-0.932470764,-0.969029112,-0.940125298,-0.931236757,-0.931146498,-0.975959911,-0.979170882,-0.968699223,-0.967846361,-0.950316471,-0.970671966,-0.917257979,-0.963791094,-0.93678697,-0.97179328,0.111711896,0.02557664,0.045674051,0.117873208,0.262045802,0.253227964,0.082424549,0.066809508,0.113222206,0.080301273,0.093228586,0.150471168,0.02120081,0.026863885,0.030749716,0.119656489,0.119656489,0.04392271,0.112644712,0.036944998,0.100246808,0.099712868,0.130650171,0.370737104,0.328576832,0.248438279,0.045509139,0.032211323,0.067339418,0.181881265,0.231456617,0.184726111,0.065746925,0.057544889,0.05143461,0.246569093,0.356216487,0.231093252,0.17388195,0.392532892,0.075217601,0.320020388,0.07652667,0.276232179,0.058464567,0.187194056,0.103568124,0.137405729,0.160655386,0.203731748,0.112797165,0.186324451,0.046551718,0.030496655,0.061466177,0.044328958,0.051646827,0.053157088,0.063900855,0.042808098,0.020125789,0.216021237,0.216021237,0.072149145,0.084368439,0.057201809,0.105508777,0.145751505,0.163904758,0.043552332,0.02599644,0.055802571,0.037497767,0.048526883,0.049017623,0.202916873,0.067875832,0.076138,0.051475419
8,SITTING,0.267491473,-0.006725506,-0.104461049,0.832453878,0.240095117,0.263895186,0.078671376,-0.006575163,-0.010680892,-0.054739699,-0.095508924,0.071604881,-0.092315025,-0.040267377,-0.044573224,-0.952139704,-0.952139704,-0.986061512,-0.932682243,-0.991807428,-0.98114291,-0.944219718,-0.959436276,-0.164187373,0.107278339,0.060048458,-0.984977271,-0.980221105,-0.982995311,0.227828617,0.0527157,0.008837681,-0.98220031,-0.97658989,-0.961798677,0.116741557,-0.26113945,-0.043017656,-0.947981783,0.121543001,-0.980932292,0.306787561,-0.965806789,-0.141126203,-0.987730604,0.166638748,-0.979026152,-0.927331997,-0.93955303,-0.966757967,-0.937462301,-0.935475332,-0.985188754,-0.980784606,-0.985285807,-0.984524053,-0.971500697,-0.959623548,-0.993264647,-0.988876277,-0.985241405,-0.929943616,-0.929943616,-0.980667377,-0.953001632,-0.986756671,-0.978256731,-0.923829969,-0.933889847,-0.986913611,-0.983038783,-0.986185349,-0.985339302,-0.968924433,-0.962632254,-0.93172124,-0.979320212,-0.953251157,-0.986147263,0.047963558,0.042640005,0.037738916,0.11090955,0.124440334,0.13842709,0.019598579,0.092120087,0.068146543,0.068909201,0.117694049,0.164537911,0.016445873,0.01673754,0.032364854,0.099909261,0.099909261,0.015435307,0.104781241,0.012632126,0.029941098,0.135525424,0.080103827,0.177760135,0.278909103,0.261432341,0.021578551,0.023046841,0.01459724,0.134701694,0.205135267,0.201086255,0.023947886,0.025077354,0.042215537,0.166099334,0.18731659,0.181644864,0.129650592,0.271710255,0.027214465,0.258201418,0.038428551,0.170896025,0.020160209,0.340556227,0.037147271,0.187941333,0.123383409,0.076858304,0.176652571,0.151594501,0.021615206,0.022333449,0.013301639,0.022417353,0.029645366,0.043005354,0.007933255,0.017592483,0.020440904,0.180978806,0.180978806,0.029563499,0.054845235,0.022043541,0.03979291,0.199222602,0.134065782,0.019802994,0.019883151,0.012179119,0.021881679,0.032095294,0.039567552,0.175999695,0.03257084,0.055655153,0.022931728
8,STANDING,0.279620986,-0.014811307,-0.106114997,0.957669921,-0.090460349,-0.097939202,0.075373905,0.008149517,0.003221533,-0.021967198,-0.028011763,0.063688907,-0.097757576,-0.048519068,-0.047848323,-0.953762884,-0.953762884,-0.984920798,-0.952848497,-0.987580588,-0.988219862,-0.9500491,-0.950362936,0.023115567,0.077184273,0.121181474,-0.989029239,-0.976177675,-0.979477193,0.267296231,-0.059819558,0.069283124,-0.969677436,-0.972595487,-0.975512277,-0.154243187,-0.197392513,0.022201108,-0.953746071,0.110646846,-0.979745872,0.308060634,-0.964564224,-0.108780316,-0.983709233,0.17917369,-0.988815418,-0.938479429,-0.926065255,-0.987690217,-0.958904114,-0.918293914,-0.98919888,-0.976442141,-0.982610899,-0.97299038,-0.969421046,-0.974118322,-0.981573086,-0.985508765,-0.989270901,-0.937187185,-0.937187185,-0.979932239,-0.95322479,-0.982460332,-0.98918375,-0.936231723,-0.919744964,-0.990414087,-0.97858173,-0.984465744,-0.974200998,-0.968055496,-0.975976456,-0.938628186,-0.979135441,-0.954119826,-0.981832336,0.012969742,0.015616104,0.069638284,0.023902888,0.052482371,0.12829056,0.013188175,0.06113406,0.101103663,0.020903655,0.12587913,0.075761037,0.015980448,0.020705835,0.022332778,0.10406439,0.10406439,0.019472176,0.071246041,0.021466393,0.023868311,0.0842911,0.122473548,0.197846037,0.208977826,0.286183351,0.019022478,0.022290202,0.030694346,0.1561645,0.212630558,0.188240701,0.035885293,0.045171474,0.039305748,0.2455534,0.251445664,0.274894867,0.11155597,0.302716267,0.029718025,0.239243906,0.05417333,0.280450809,0.032343389,0.355882188,0.026080957,0.11104983,0.195060449,0.02662587,0.09011422,0.226944341,0.018727466,0.022592512,0.025775491,0.03329158,0.043795382,0.040313789,0.023386726,0.030384468,0.016078038,0.159386753,0.159386753,0.031665915,0.066934116,0.03542,0.027032133,0.116320549,0.213106822,0.016687392,0.021462839,0.020486001,0.032401563,0.042917471,0.037059393,0.156008427,0.03416637,0.064015977,0.03683725
8,WALKING,0.27468631,-0.018662887,-0.107252091,0.913586348,-0.217102195,-0.186267837,0.070339349,-0.006039475,-0.000673799,0.023508823,-0.095791791,0.050965792,-0.135886431,-0.031488091,-0.052268397,0.051678628,0.051678628,-0.066832243,-0.003102438,-0.33912927,-0.247389012,0.316982393,-0.238634595,-0.380892406,0.003561638,0.111947205,-0.311198711,0.079683287,-0.361563262,-0.345898115,-0.419277901,-0.247485399,-0.102063054,-0.259729692,-0.132902199,-0.176032066,-0.102881608,-0.218800754,-0.095217283,0.204080888,-0.12383441,0.176189876,-0.301241849,0.089000574,-0.473026231,0.294590007,-0.173605736,0.380782053,-0.142088532,-0.97475205,-0.956781506,-0.956640105,-0.258688628,0.233987544,-0.383200596,-0.199209718,-0.211997278,-0.075444784,-0.24608275,-0.4280557,-0.388446972,-0.180407283,-0.180407283,-0.184571054,-0.238746704,-0.502957255,-0.148386859,0.324844931,-0.158437342,-0.271448185,0.315883536,-0.404482509,-0.234252006,-0.190805722,-0.142974235,-0.360818979,-0.27643613,-0.327459578,-0.581240191,0.051134616,0.037036967,0.035435641,0.037359397,0.056167587,0.167877913,0.236762505,0.345860081,0.258150703,0.144059942,0.079339174,0.133906417,0.308723145,0.190124998,0.241513991,0.124374787,0.124374787,0.115059407,0.064942569,0.05325239,0.055046201,0.115084688,0.1906569,0.131481684,0.125308181,0.181176912,0.062960668,0.119941344,0.194329296,0.088427684,0.14366261,0.141965685,0.168358816,0.078654683,0.225336035,0.168042738,0.128653471,0.195765275,0.078057227,0.106119886,0.094490657,0.185514186,0.088558264,0.13635599,0.064840256,0.129740257,0.089314961,0.104264548,0.250928989,0.01414966,0.039649254,0.029674246,0.074643107,0.105293686,0.210737379,0.132851042,0.053529818,0.245844176,0.135511848,0.075206124,0.091103104,0.07733747,0.07733747,0.084919094,0.096673203,0.062152348,0.117333254,0.113523314,0.266396837,0.098929396,0.111744288,0.230932544,0.129046867,0.055683375,0.234063224,0.072808264,0.093059803,0.095275874,0.060148337
